"","x"
"1",0.6
"2",0.9
"3",1
"4",0.9
"5",0.9
"6",0.9
"7",43.0753101168919
"8",6.98183292461237
"9",4.33084197625877
"10",2.75520574660167
"11",6.01387113998723
"12",1.45320563145152
"13",0.552999999999884
"14",8.81899999998859
"15",4.6929999999993
"16",0.00100000000384171
"17",0.0420000000012806
"18",0.0509999999922002
