"","x"
"1",0.7
"2",0.8
"3",1
"4",1
"5",0.9
"6",0.9
"7",37.4687301485117
"8",6.94341632998242
"9",3.31951138693974
"10",1.06553718890116
"11",13.5221983919078
"12",0.947146314457353
"13",1.15499999999884
"14",11.1710000000021
"15",3.74799999999232
"16",0.0280000000057044
"17",0.0430000000051223
"18",0.119999999995343
